track_name,artist_name,artist_pop,artist_genres,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_score,track_pop
Rock Your Body,H.E.A.T,44,"['glam metal', 'hard rock', 'melodic hard rock', 'nightrun', 'swedish melodic rock']",H.E.A.T II,0.512,0.971,-2.802,0.0806,2.96e-05,2.94e-05,0.279,0.246,98.019,243747,4,106.0,0
The Inevitable End,Manimal,36,"['melodic metal', 'neo-trad metal', 'symphonic power metal']",The Inevitable End,0.525,0.895,-5.597,0.0373,0.000216,0.372,0.0922,0.52,129.937,272203,4,121.0,35
Hammer Of Dawn,HammerFall,56,"['gothenburg metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish power metal', 'symphonic metal']",Hammer Of Dawn,0.544,0.888,-7.509,0.0541,0.000211,0.000237,0.38,0.2,129.936,242438,4,351.0,31
Out of My Life,Cyhra,40,"['gothenburg metal', 'melodic metal']",Out of My Life,0.447,0.952,-7.439,0.0512,8.67e-05,3.31e-06,0.449,0.37,140.05,197467,4,90.0,0
Presence of Mind,Dynazty,51,"['melodic metal', 'nightrun', 'power metal', 'swedish hard rock']",Presence of Mind,0.505,0.934,-7.717,0.0498,0.00237,5.71e-06,0.217,0.248,95.061,255987,4,180.0,45
Where Angels Fear to Fly,Battle Beast,55,"['finnish heavy metal', 'finnish power metal', 'melodic metal', 'power metal']",Where Angels Fear to Fly,0.491,0.933,-6.283,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,236327,4,188.0,12
If Tomorrow Never Comes (Feat. Spencer Charnas of Ice Nine Kills),Bad Wolves,60,"['alternative metal', 'metal']",If Tomorrow Never Comes (Feat. Spencer Charnas of Ice Nine Kills),0.349,0.907,-4.545,0.142,4.51e-05,5.62e-05,0.196,0.326,164.057,189499,4,77.0,57
Wild and Lethal,Iron Mask,26,"['melodic metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'symphonic power metal']",Wild and Lethal,0.479,0.966,-5.28,0.128,4.06e-05,0.00481,0.0356,0.332,94.47,271253,4,263.0,22
Stand Up And Fight,Iron Savior,39,"['german metal', 'german power metal', 'melodic metal', 'metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'symphonic metal', 'symphonic power metal']",Kill Or Get Killed,0.272,0.988,-4.03,0.166,1.65e-05,0.0048,0.484,0.0722,109.043,263373,3,427.0,4
One Night in Tokyo,Beast In Black,59,"['finnish heavy metal', 'finnish power metal', 'melodic metal', 'power metal']",One Night in Tokyo,0.469,0.977,-5.458,0.0558,1.25e-05,0.691,0.045,0.727,127.971,187016,4,188.0,0
Kids and Guns,U.D.O.,46,"['german heavy metal', 'german metal', 'hard rock', 'metal', 'power metal']",Kids and Guns,0.657,0.782,-5.906,0.0362,0.000552,3.42e-05,0.0573,0.675,117.036,247867,4,231.0,32
Unstoppable,Disconnected,19,['french metal'],Unstoppable,0.421,0.955,-4.499,0.078,2.2e-05,1.08e-05,0.182,0.403,76.464,222430,4,3.0,0
Over the Horizon Radar,Jorn,44,"['eurovision', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal']",Over the Horizon Radar,0.592,0.865,-6.432,0.0352,0.00267,0.0,0.13,0.507,117.977,323990,4,279.0,41
Our Time Has Come,Iron Savior,39,"['german metal', 'german power metal', 'melodic metal', 'metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'symphonic metal', 'symphonic power metal']",Our Time Has Come,0.436,0.973,-4.776,0.146,9.68e-06,0.0775,0.3,0.0797,150.015,288947,4,427.0,25
Landslide,Alienist,16,[],Landslide,0.261,0.973,-3.996,0.146,2.24e-05,0.0204,0.142,0.21,199.868,211894,4,0.0,26
Demons Are A Girl's Best Friend,Powerwolf,61,"['german metal', 'german power metal', 'metal', 'power metal']",Demons Are A Girl's Best Friend,0.468,0.933,-4.658,0.0685,0.000532,3.36e-06,0.119,0.392,143.076,218080,4,201.0,33
Still Alive,Nocturnal Rites,30,"['melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'swedish power metal', 'symphonic power metal']",Grand Illusion,0.284,0.892,-4.326,0.0446,6.97e-06,0.00357,0.119,0.661,169.943,242627,4,347.0,38
We Stand as One,Burning Witches,32,"['melodic metal', 'slayer', 'swiss metal']",The Witch of the North,0.353,0.946,-4.338,0.07,5.92e-05,0.0448,0.0904,0.164,177.001,311193,3,96.0,34
Diamonds & Pearls,Running Wild,42,"['german metal', 'german power metal', 'hard rock', 'metal', 'neo-trad metal', 'old school thrash', 'pirate', 'power metal', 'speed metal']",Diamonds & Pearls,0.487,0.941,-5.384,0.0597,6.98e-05,0.134,0.0878,0.0546,101.013,285080,4,285.0,32
Divine Nemesis,Nightmare,23,"['french metal', 'symphonic power metal']",Divine Nemesis,0.419,0.968,-5.064,0.065,1.57e-05,0.00161,0.31,0.423,184.948,325440,4,32.0,29
Gloryhammer,Gloryhammer,50,"['british power metal', 'comic metal', 'melodic metal', 'power metal', 'scottish metal', 'symphonic metal']",Gloryhammer,0.517,0.916,-4.933,0.0559,0.000182,0.00191,0.306,0.444,135.996,300320,4,227.0,0
Release Me,Enemy Inside,39,"['dark rock', 'melodic metal', 'slayer', 'symphonic power metal']",Release Me,0.37,0.985,-3.907,0.126,8.58e-05,3.73e-06,0.267,0.261,169.978,211771,4,125.0,37
Hel,HAVAMAL,24,"['finnish metal', 'swedish melodeath', 'viking metal']",Hel,0.29,0.955,-5.943,0.322,0.000665,0.00104,0.131,0.112,170.149,351623,4,10.0,27
Warriors,Warkings,38,['melodic metal'],Warriors,0.364,0.972,-4.292,0.103,0.000168,9.61e-05,0.368,0.237,172.977,232875,4,83.0,33
The Evil in You,At Vance,40,"['german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal']",The Evil in You,0.391,0.912,-4.256,0.0639,0.00141,0.0,0.139,0.275,79.809,311150,4,332.0,28
Midnight Bells,NorthTale,27,['symphonic power metal'],Midnight Bells,0.271,0.973,-5.259,0.143,2.06e-05,1.47e-06,0.539,0.196,199.664,257840,4,29.0,24
The Day The World Stood Still,The Raven Age,41,"['gymcore', 'melodic groove metal', 'uk metalcore']",The Day The World Stood Still,0.333,0.979,-3.455,0.0862,2.08e-05,0.000296,0.358,0.248,169.987,286000,3,7.0,37
Live Forever,Mentalist,28,"['german power metal', 'melodic metal', 'melodic power metal', 'symphonic power metal']",A Journey into the Unknown,0.342,0.98,-5.483,0.105,3.54e-05,0.000407,0.151,0.102,81.985,489960,4,143.0,28
When Metal Meets the Beast,Knights of the Realm,13,[],When Metal Meets the Beast,0.551,0.934,-6.216,0.0531,0.000406,0.098,0.304,0.312,120.01,245000,4,0.0,26
Breaking the Rules of Heavy Metal,Temperance,38,"['italian folk metal', 'italian metal', 'italian power metal', 'melodic metal', 'power metal', 'slayer', 'symphonic metal', 'symphonic power metal']",Breaking the Rules of Heavy Metal,0.333,0.948,-6.383,0.11,0.000265,0.0,0.0745,0.344,175.073,282547,4,282.0,0
Deliver Us From Evil,Blind Guardian,54,"['german metal', 'german power metal', 'metal', 'neo classical metal', 'power metal', 'speed metal', 'symphonic metal']",Deliver Us From Evil,0.358,0.94,-5.808,0.0794,9.42e-05,0.286,0.0845,0.131,184.072,321520,4,317.0,47
Here Comes The Sun - Remastered,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",Abbey Road (Remastered),0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4,222.0,0
My Sweet Lord,George Harrison,65,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",All Things Must Pass (Remastered),0.538,0.704,-8.904,0.0332,0.0794,0.0,0.0867,0.583,120.963,281227,4,425.0,0
Where You Lead,Carole King,60,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",Tapestry (Legacy Edition),0.784,0.459,-10.446,0.0304,0.763,1.28e-06,0.0684,0.931,106.957,200147,4,383.0,0
Your Song,Elton John,82,"['glam rock', 'mellow gold', 'piano rock']",Elton John,0.551,0.27,-12.808,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,244227,4,106.0,54
She's Always a Woman,Billy Joel,75,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",The Stranger (Legacy Edition),0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,201373,3,439.0,72
Imagine - Remastered 2010,John Lennon,67,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",Imagine,0.547,0.257,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,187867,4,387.0,77
Blackbird - Remastered 2009,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",The Beatles (Remastered),0.686,0.127,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,4,222.0,73
Forever Young - From NBC's Parenthood,Rhiannon Giddens,45,"['black americana', 'folk', 'new americana', 'north carolina roots']",Forever Young (From NBC's Parenthood),0.384,0.366,-10.65,0.0329,0.371,9.17e-05,0.101,0.199,138.134,261370,4,126.0,57
Blowin' in the Wind,"Peter, Paul and Mary",54,"['american folk revival', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",In the Wind,0.381,0.0848,-17.77,0.032,0.834,0.0,0.112,0.557,155.036,177360,4,313.0,56
Wildflowers,Tom Petty,67,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",Wildflowers,0.537,0.315,-13.79,0.0271,0.588,2.29e-05,0.206,0.575,86.813,190320,4,619.0,69
Homeward Bound,Simon & Garfunkel,69,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']","Parsley, Sage, Rosemary And Thyme",0.485,0.38,-11.773,0.034,0.829,0.0,0.103,0.531,92.933,149613,4,384.0,0
Father And Son,Yusuf / Cat Stevens,67,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Tea For The Tillerman (Remastered 2020),0.495,0.326,-12.29,0.0365,0.541,8.85e-05,0.0996,0.371,136.243,221120,4,486.0,74
Vincent,Don McLean,62,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",American Pie,0.419,0.085,-19.387,0.0362,0.908,5.33e-06,0.34,0.458,91.509,243493,3,488.0,69
Closer to Fine,Indigo Girls,52,"['folk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter', ""women's music""]",Indigo Girls (Expanded Edition),0.54,0.677,-6.349,0.0286,0.368,0.0,0.224,0.748,98.339,241600,4,261.0,61
Fire and Rain,James Taylor,65,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",Sweet Baby James,0.611,0.35,-14.48,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,200579,4,377.0,1
If,Bread,62,"['adult standards', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",The Best of Bread,0.388,0.176,-16.952,0.0299,0.912,0.000336,0.0977,0.342,97.628,155773,4,226.0,59
In My Life - Remastered,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",Rubber Soul (Remastered),0.688,0.435,-11.359,0.0323,0.449,0.0,0.113,0.435,103.239,146333,4,222.0,0
Rocky Mountain High,John Denver,66,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",Rocky Mountain High,0.455,0.437,-11.411,0.0278,0.314,0.0,0.501,0.724,81.396,283640,4,249.0,0
Me and Julio Down by the Schoolyard,Paul Simon,67,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Paul Simon,0.626,0.816,-10.593,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813,4,545.0,72
Jolene,Dolly Parton,69,"['classic country pop', 'country', 'country dawn']",Jolene,0.674,0.537,-10.971,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4,19.0,73
The Wind,Yusuf / Cat Stevens,67,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Teaser And The Firecat,0.758,0.187,-18.963,0.0437,0.927,0.1,0.122,0.78,115.75,102200,4,486.0,3
Not Alone,Patty Griffin,47,"['acoustic pop', 'alternative country', 'ectofolk', 'folk', 'indie folk', 'lilith', 'new americana', 'roots rock', 'singer-songwriter', ""women's music""]",Living With Ghosts,0.55,0.0329,-16.247,0.0336,0.928,6.22e-05,0.107,0.15,95.807,272933,4,338.0,40
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,82,"['glam rock', 'mellow gold', 'piano rock']",Honky Chateau,0.601,0.532,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,106.0,81
Take It Easy - 2013 Remaster,Eagles,74,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Eagles (2013 Remaster),0.575,0.67,-10.39,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211578,4,457.0,78
Thunder Road,Bruce Springsteen,74,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",The Essential Bruce Springsteen,0.37,0.673,-8.507,0.0338,0.683,3.75e-05,0.387,0.666,140.302,288600,4,395.0,0
Till There Was You - Remastered,The Beatles,82,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",With The Beatles (Remastered),0.727,0.338,-13.887,0.0454,0.79,0.0,0.105,0.646,122.421,133507,4,222.0,0
"Don't Think Twice, It's All Right","Peter, Paul and Mary",54,"['american folk revival', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",In the Wind,0.437,0.104,-22.533,0.0307,0.893,0.00124,0.11,0.544,101.718,196467,4,313.0,60
Older Chests,Damien Rice,58,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",O,0.51,0.134,-15.982,0.0307,0.895,0.00692,0.0787,0.134,110.962,286400,4,158.0,47
The Sound of Silence - Acoustic Version,Simon & Garfunkel,69,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']","Wednesday Morning, 3 A.M.",0.525,0.216,-13.551,0.0301,0.837,0.0,0.107,0.328,106.761,185413,4,384.0,72
Morning Has Broken,Yusuf / Cat Stevens,67,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Teaser And The Firecat,0.424,0.321,-13.162,0.0312,0.622,0.0196,0.0903,0.405,133.126,200000,3,486.0,7
"Bad, Bad Leroy Brown",Jim Croce,62,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Life And Times,0.674,0.795,-7.461,0.0424,0.517,0.0,0.0673,0.876,147.959,181160,4,562.0,0
Let Him Fly,Patty Griffin,47,"['acoustic pop', 'alternative country', 'ectofolk', 'folk', 'indie folk', 'lilith', 'new americana', 'roots rock', 'singer-songwriter', ""women's music""]",Living With Ghosts,0.505,0.232,-7.75,0.035,0.8,0.0,0.105,0.425,112.348,191093,4,338.0,54
Country Road,James Taylor,65,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",Sweet Baby James,0.529,0.343,-16.192,0.044,0.654,5.97e-05,0.121,0.661,153.466,205733,4,377.0,0
Mr. Tambourine Man,Bob Dylan,70,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']",Bringing It All Back Home,0.39,0.31,-14.545,0.0676,0.794,0.0,0.379,0.584,177.515,330533,4,434.0,64
It Ain't Over Yet,Rodney Crowell,48,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",Close Ties,0.543,0.552,-9.681,0.0544,0.578,9.59e-05,0.121,0.731,83.385,314080,4,419.0,55
Our Town,Iris DeMent,47,"['alternative country', 'arkansas country', 'country rock', 'folk', 'folk rock', 'lilith', 'roots rock', 'singer-songwriter']",Infamous Angel,0.714,0.268,-7.546,0.0329,0.722,5.05e-06,0.246,0.332,116.339,300933,4,280.0,52
Peace Train,Yusuf / Cat Stevens,67,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",Teaser And The Firecat,0.61,0.582,-10.422,0.044,0.119,3.76e-05,0.12,0.781,82.492,251333,4,486.0,5
Me & Magdalena,The Monkees,61,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",Me & Magdalena,0.738,0.43,-9.749,0.0295,0.377,1.03e-05,0.0945,0.374,114.992,213707,4,430.0,0
Love At The Five And Dime,Nanci Griffith,44,"['country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'roots rock', 'singer-songwriter']",The Last Of The True Believers,0.579,0.223,-16.828,0.0339,0.611,0.0,0.0918,0.556,77.498,279267,4,335.0,52
The Boxer,Simon & Garfunkel,69,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",Bridge Over Troubled Water,0.439,0.488,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4,384.0,71
Hotel California - 2013 Remaster,Eagles,74,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",The Very Best of the Eagles (2013 Remaster),0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4,457.0,59
Carolina In My Mind,James Taylor,65,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",James Taylor Live,0.487,0.317,-14.414,0.0373,0.378,0.0,0.694,0.304,130.509,301667,4,377.0,46
Pink Houses,John Mellencamp,65,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",Words & Music: John Mellencamp's Greatest Hits,0.638,0.802,-4.992,0.0277,0.0639,5.57e-06,0.0985,0.641,114.996,284000,4,619.0,0
Sunrise,Norah Jones,69,"['contemporary vocal jazz', 'jazz pop', 'neo mellow']",Feels Like Home,0.526,0.299,-13.797,0.031,0.941,0.097,0.106,0.679,156.848,200627,4,69.0,71
The First Cut Is the Deepest,Rod Stewart,71,"['mellow gold', 'soft rock']",A Night on the Town,0.546,0.627,-9.037,0.0244,0.316,0.00114,0.096,0.764,81.278,271200,4,116.0,61
Change the World,Eric Clapton,70,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",Clapton Chronicles: The Best of Eric Clapton,0.721,0.558,-8.8,0.0246,0.492,0.00563,0.113,0.542,96.887,234867,4,354.0,64
Shelter from the Storm,Bob Dylan,70,"['classic rock', 'country rock', 'folk', 'folk rock', 'indie r&b', 'rock', 'roots rock', 'singer-songwriter']",Blood On The Tracks,0.486,0.241,-17.337,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,301133,4,434.0,62
"Turn, Turn, Turn (To Everything There Is a Season) - Live in Munich, Germany - April 1969",Nina Simone,66,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",Black Gold (Expanded Edition),0.491,0.269,-16.453,0.0438,0.689,0.0,0.714,0.459,78.647,274613,1,18.0,37
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,69,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",Bookends,0.606,0.457,-14.035,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4,384.0,75
The Book of Love,The Magnetic Fields,50,"['alternative rock', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'dream pop', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'metropopolis', 'permanent wave', 'tape club']",69 Love Songs,0.485,0.262,-13.286,0.0263,0.978,5.99e-05,0.117,0.332,98.536,162413,4,134.0,0
Souvenirs,John Prine,59,"['alternative country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter']",Souvenirs,0.544,0.36,-11.862,0.0287,0.798,0.00481,0.112,0.763,153.206,222867,4,384.0,51
Cosmic Empire - Day 2 Demo / Take 1,George Harrison,65,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",Cosmic Empire/Run Of The Mill,0.701,0.157,-12.906,0.0529,0.778,3.83e-06,0.145,0.658,132.552,129573,4,425.0,0
Hobo's Lullaby,Billy Bragg,52,"['anti-folk', 'folk', 'folk punk', 'folk rock', 'permanent wave', 'roots rock', 'singer-songwriter', 'uk americana']",Hobo's Lullaby,0.397,0.16,-10.392,0.0457,0.969,1.36e-06,0.104,0.354,202.515,237328,4,265.0,0
Ruby Tuesday,The Rolling Stones,77,"['british invasion', 'classic rock', 'rock']",GRRR! (Deluxe Version),0.394,0.465,-11.755,0.0501,0.835,0.0,0.155,0.391,105.006,194040,4,186.0,0
"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,70,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",Unplugged (Deluxe Edition),0.695,0.336,-12.999,0.0313,0.8,0.00264,0.701,0.422,79.109,280000,4,354.0,71
