track_name,artist_name,artist_pop,artist_genres,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_pop
Robarte un Beso,Carlos Vives,74,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",VIVES,0.742,0.859,-4.942,0.0482,0.0824,0.0,0.359,0.652,95.046,194742,4,74
Smooth Criminal (Glee Cast Version) (feat. 2CELLOS),Glee Cast,70,"['glee club', 'hollywood', 'post-teen pop']","Glee: The Music, The Complete Season Three",0.756,0.814,-6.111,0.0436,0.634,0.00068,0.161,0.905,135.045,214680,4,58
Lego House,Ed Sheeran,90,"['pop', 'uk pop']",+,0.592,0.637,-8.48,0.0992,0.562,0.0,0.13,0.565,159.701,185093,4,72
Khuda Jaane,Vishal-Shekhar,71,"['desi pop', 'filmi', 'modern bollywood']",Bachna Ae Haseeno,0.382,0.632,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584,4,73
Human,Rag'n'Bone Man,66,['neo soul'],Human (Deluxe),0.602,0.707,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,200187,4,76
Heal,Tom Odell,73,"['chill pop', 'pop']",Long Way Down (Deluxe),0.445,0.179,-12.938,0.0396,0.952,0.00056,0.107,0.119,72.246,193080,4,73
Going Home,The Score,70,"['modern alternative rock', 'modern rock', 'rock']",ATLAS (Deluxe),0.615,0.848,-3.928,0.0273,0.00563,0.0,0.126,0.547,90.03,198480,4,54
From Now On,Hugh Jackman,66,"['hollywood', 'show tunes']",The Greatest Showman (Original Motion Picture Soundtrack),0.516,0.518,-10.383,0.04,0.00483,0.00895,0.585,0.0834,108.027,349560,4,71
FRIENDS,Marshmello,81,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",FRIENDS,0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4,79
Ek Main Aur Ekk Tu,Benny Dayal,66,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",Love Dose: Benny Dayal,0.77,0.666,-7.232,0.0608,0.0406,4.1e-06,0.183,0.74,136.004,261878,4,52
Dancing With Your Ghost,Sasha Alex Sloan,70,"['alt z', 'electropop', 'pop']",Dancing With Your Ghost,0.629,0.328,-8.284,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732,4,79
Cover Me In Sunshine,P!nk,78,"['dance pop', 'pop']",Cover Me In Sunshine,0.476,0.594,-6.879,0.135,0.0599,0.0,0.0785,0.314,159.702,141050,4,76
Coming Home,Diddy - Dirty Money,53,"['hip pop', 'pop rap', 'urban contemporary']",Last Train To Paris,0.392,0.839,-1.921,0.193,0.158,0.0,0.3,0.232,168.001,238693,4,70
Clarity,Kurt Hugo Schneider,61,"['post-teen pop', 'viral pop']",Kurt & Company Vol 4,0.563,0.46,-6.419,0.0268,0.795,0.0,0.0997,0.437,128.059,202500,4,55
Channa Mereya,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],0.476,0.788,-4.821,0.0446,0.237,2.49e-05,0.106,0.746,90.066,289333,4,68
Can't Help Falling in Love,Elvis Presley,75,"['rock-and-roll', 'rockabilly']",Blue Hawaii,0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,182360,3,77
"Bol Do Na Zara (From ""Azhar"")",Armaan Malik,70,"['desi pop', 'filmi', 'modern bollywood']",2016 Shinning Star - Armaan Malik,0.545,0.472,-8.259,0.0311,0.294,0.0,0.0871,0.195,129.988,292827,3,60
Bhar Do Jholi Meri,Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Bajrangi Bhaijaan,0.622,0.876,-5.952,0.12,0.232,0.0,0.144,0.796,110.019,499384,4,56
The Best Is Yet To Come,Sheppard,62,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'modern rock', 'pop', 'pop rock', 'tropical house']",Bombs Away,0.548,0.749,-7.82,0.0948,0.609,3.01e-06,0.107,0.369,163.88,246037,4,43
"Besabriyaan (From ""M.S.Dhoni - The Untold Story"")",Armaan Malik,70,"['desi pop', 'filmi', 'modern bollywood']",2016 Shinning Star - Armaan Malik,0.338,0.459,-8.827,0.027,0.533,1.33e-05,0.22,0.32,81.203,255739,4,51
Beekeeper,Keaton Henson,50,"['ambient folk', 'british singer-songwriter', 'indie folk', 'stomp and holler']",Birthdays,0.196,0.358,-10.687,0.0309,0.0252,0.000678,0.0949,0.146,83.304,253880,4,35
Agar Tum Saath Ho,Alka Yagnik,72,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",Tamasha,0.562,0.519,-8.744,0.0326,0.557,0.000268,0.172,0.415,122.925,341055,4,71
Come to Your Senses,Alexandra Shipp,56,"['hollywood', 'show tunes']","tick, tick... BOOM! (Soundtrack from the Netflix Film)",0.393,0.444,-5.745,0.0289,0.431,0.0,0.175,0.225,98.523,267847,4,59
Therapy,Andrew Garfield,60,"['hollywood', 'pop']","tick, tick... BOOM! (Soundtrack from the Netflix Film)",0.554,0.593,-5.492,0.215,0.207,0.0,0.0529,0.618,147.743,164164,3,66
Louder Than Words,Andrew Garfield,60,"['hollywood', 'pop']","tick, tick... BOOM! (Soundtrack from the Netflix Film)",0.333,0.581,-5.497,0.0324,0.0994,0.0,0.772,0.42,95.202,293926,4,58
"Gone, Gone, Gone",Phillip Phillips,62,"['folk-pop', 'modern rock', 'neo mellow', 'pop rock']",The World From The Side Of The Moon,0.664,0.642,-5.961,0.038,0.129,0.0,0.114,0.501,118.002,209693,4,68
Heaven Knows,Five For Fighting,58,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Bookmarks,0.6,0.845,-7.076,0.0311,0.048,0.0,0.24,0.392,97.631,210612,4,61
Ambarsariya,Sona Mohapatra,54,"['desi pop', 'filmi', 'modern bollywood', 'pakistani pop']",Fukrey,0.649,0.458,-7.632,0.0446,0.574,0.0,0.113,0.748,180.071,248182,4,65
Learning to Fly,Hills x Hills,33,[],Learning to Fly,0.478,0.779,-8.196,0.0362,0.108,0.111,0.0987,0.282,161.983,241770,4,44
Thank God for Ireland,Tyrone Wells,49,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",Days I Will Remember,0.524,0.564,-7.502,0.0353,0.088,0.0,0.284,0.485,81.353,219960,4,38
Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander,80,"['desi hip hop', 'filmi', 'tamil hip hop']",Why This Kolaveri Di? (The Soup of Love),0.82,0.785,-4.003,0.158,0.59,1.79e-05,0.372,0.894,140.013,259293,4,60
Dil Darbadar,Ankit Tiwari,63,"['desi pop', 'filmi', 'modern bollywood']",Pk,0.27,0.67,-6.306,0.0338,0.624,5.68e-05,0.099,0.538,86.879,311983,4,41
La Da Dee,Cody Simpson,58,"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",Surfers Paradise (Expanded),0.657,0.828,-5.544,0.0728,0.00847,0.0,0.326,0.566,115.954,196787,4,68
Older,Sasha Alex Sloan,70,"['alt z', 'electropop', 'pop']",Older,0.681,0.292,-9.599,0.0483,0.743,0.0,0.0974,0.162,64.002,191002,4,72
The Village,Wrabel,62,"['alt z', 'australian pop', 'electropop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop', 'pop rock']",The Village,0.55,0.363,-7.326,0.0336,0.534,0.0,0.128,0.286,121.94,230293,4,65
Beautiful Scars,Maximillian,58,"['gen z singer-songwriter', 'pop']",Still Alive (Deluxe Edition),0.706,0.457,-8.667,0.0597,0.369,0.0,0.106,0.427,144.962,194757,4,67
Zindagi Kuch Toh Bata (Reprise),Pritam,82,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",Bajrangi Bhaijaan,0.528,0.615,-7.118,0.0372,0.491,0.000111,0.104,0.225,123.988,258879,4,63
All of the Stars,Ed Sheeran,90,"['pop', 'uk pop']",The Fault In Our Stars: Music From The Motion Picture,0.436,0.562,-6.106,0.0278,0.0102,0.000278,0.198,0.24,150.066,234987,4,66
La Bicicleta,Carlos Vives,74,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",VIVES,0.745,0.944,-3.959,0.134,0.21,1.45e-06,0.333,0.951,179.991,229510,4,74
3 A.M.,Jesse & Joy,72,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",3 A.M.,0.702,0.84,-3.547,0.0879,0.0112,0.0,0.119,0.624,101.99,183573,4,69
Canción Bonita,Carlos Vives,74,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",Canción Bonita,0.788,0.771,-4.048,0.0562,0.0452,0.0,0.103,0.785,91.945,169560,4,73
Game of Thrones Medley,2CELLOS,57,"['bow pop', 'cello']",Score,0.119,0.594,-9.736,0.0565,0.934,0.91,0.105,0.147,84.566,304227,4,51
The Arena,Lindsey Stirling,62,"['bow pop', 'pop violin']",Brave Enough (Deluxe Edition),0.413,0.671,-6.935,0.037,0.00737,0.113,0.0751,0.196,87.841,232280,4,51
Despacito,2CELLOS,57,"['bow pop', 'cello']",Let There Be Cello,0.629,0.403,-9.124,0.0567,0.836,0.776,0.313,0.557,91.094,147453,4,49
"Hedwig's Theme (From ""Harry Potter"")",Taylor Davis,48,"['bow pop', 'otacore', 'pop violin', 'scorecore']",Legendary Movie Music,0.366,0.612,-8.257,0.11,0.857,0.27,0.262,0.0785,143.157,256707,4,28
Lose Yourself,David Garrett,51,"['bow pop', 'pop violin']",Explosive (Deluxe),0.674,0.865,-5.899,0.186,0.272,0.877,0.106,0.285,168.061,186427,4,48
Seven Nation Army,The Hipster Orchestra,32,['classify'],Hipster Dinner Party,0.453,0.303,-7.803,0.0433,0.668,0.0495,0.118,0.37,123.122,217000,4,40
Game of Thrones - Theme,London Music Works,51,"['scorecore', 'theme']",Game Of Thrones Theme Tune,0.251,0.536,-11.449,0.0438,0.217,0.88,0.111,0.428,84.457,99380,3,50
Just A Word,Prateek Kuhad,62,"['desi pop', 'folk-pop', 'hindi indie', 'indian singer-songwriter']",Just A Word,0.36,0.247,-9.415,0.0396,0.838,0.00454,0.104,0.279,77.225,180013,4,48
Excuses,AP Dhillon,74,"['punjabi hip hop', 'punjabi pop']",Excuses,0.837,0.717,-7.749,0.0822,0.0842,0.0,0.149,0.494,94.984,176233,4,82
Chann Ve,Gurshabad,40,"['desi pop', 'punjabi pop']",Chann Ve,0.598,0.229,-9.433,0.0306,0.977,9.64e-06,0.15,0.329,73.932,128311,4,21
"Daaru Desi (From ""Cocktail"")",Benny Dayal,66,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",Cocktail,0.703,0.786,-6.779,0.0483,0.198,0.000712,0.101,0.647,93.987,269590,4,60
Pasoori,Shae Gill,66,[],Pasoori,0.714,0.596,-6.206,0.043,0.0657,0.0,0.0625,0.669,91.991,224147,4,85
Band Darvaze,Amrinder Gill,57,"['bhangra', 'desi pop', 'punjabi pop']",Judaa 3 Chapter 1,0.441,0.505,-6.453,0.0488,0.0679,0.0,0.0581,0.381,82.205,308232,4,57
Teeth,5 Seconds of Summer,78,"['boy band', 'dance pop', 'pop', 'post-teen pop']",13 Reasons Why (Season 3),0.756,0.448,-2.993,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,204887,4,77
DUMB DUMB,JEON SOMI,62,['k-pop'],DUMB DUMB,0.85,0.734,-6.415,0.0491,0.0221,0.000179,0.0728,0.406,103.027,149214,4,61
"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Mithoon,66,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Shivaay,0.523,0.557,-7.799,0.0293,0.813,0.000581,0.0958,0.196,111.766,374205,4,65
Kudian Kes Vahundiyan,Manpreet,16,[],Kudian Kes Vahundiyan,0.717,0.49,-8.692,0.0377,0.0892,0.0,0.117,0.42,123.944,411290,4,18
Feelinga,Garry Sandhu,62,"['desi pop', 'punjabi pop']",Adhi Tape,0.71,0.518,-8.755,0.0656,0.236,2.39e-05,0.31,0.386,96.059,188000,4,64
Laiyan Laiyan,Saad Sultan,27,['pakistani pop'],Laiyan Laiyan,0.682,0.211,-13.261,0.0309,0.923,0.000116,0.131,0.304,135.06,186000,3,46
Marjaawaan,Gurnazar,48,"['desi pop', 'punjabi pop']",Marjaawaan - BellBottom,0.616,0.555,-5.813,0.0307,0.44,0.0,0.105,0.565,111.847,225957,4,59
Gashina,SUNMI,59,['k-pop'],SUNMI SPECIAL EDITION [Gashina],0.722,0.833,-3.915,0.094,0.0556,0.0,0.195,0.53,93.941,180000,4,67
Replay,Iyaz,63,"['dance pop', 'pop rap']",Replay,0.706,0.751,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4,76
"Rabb Khair Kare (From ""Daana Paani"" Soundtrack)",Prabh Gill,51,"['desi hip hop', 'desi pop', 'punjabi pop']","Rabb Khair Kare (From ""Daana Paani"" Soundtrack)",0.632,0.568,-4.409,0.0494,0.755,0.0,0.399,0.651,75.035,184000,4,48
Tu Hi Das De,Tedi Pagg,47,[],Tu Hi Das De,0.719,0.505,-9.287,0.0667,0.233,0.0,0.207,0.362,124.803,172832,4,66
Hikaru Nara - Lofi Remix,dj-Jo,46,['otacore'],Hikaru Nara (Lofi Remix),0.62,0.679,-8.664,0.0431,0.896,0.927,0.139,0.21,135.115,207556,4,39
Ashes,Stellar,64,['social media pop'],Ashes,0.712,0.568,-7.864,0.0546,0.0947,0.0,0.169,0.46,130.019,166356,4,76
Toxic,BoyWithUke,77,[],Toxic,0.594,0.612,-6.627,0.363,0.835,0.0,0.461,0.687,179.629,168020,4,83
SPACESHIP,AP Dhillon,74,"['punjabi hip hop', 'punjabi pop']",HIDDEN GEMS,0.69,0.683,-7.186,0.0968,0.076,0.000113,0.134,0.549,160.088,124499,4,72
Overwhelmed (Ryan Mack Remix),Ryan Mack,60,"['alt z', 'irish pop']",Overwhelmed (Ryan Mack Remix),0.658,0.445,-8.749,0.154,0.161,0.0,0.0845,0.513,174.111,103240,4,77
"Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version]",Akano,57,['otacore'],"Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version]",0.422,0.328,-8.941,0.0324,0.588,2.9e-06,0.097,0.159,151.846,328549,4,65
In the End,Linkin Park,81,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Hybrid Theory (Bonus Edition),0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,84
Sadiyan Ton,Amrinder Gill,57,"['bhangra', 'desi pop', 'punjabi pop']",Sadiyan Ton,0.699,0.433,-9.77,0.035,0.416,0.0,0.127,0.5,75.995,243158,4,41
Courtesy Call,Thousand Foot Krutch,63,"['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'nu metal', 'rap metal', 'rap rock']",The End Is Where We Begin,0.531,0.638,-5.145,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898,4,72
Last Resort,Papa Roach,70,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",Infest,0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,4,80
One Punch Man but is it okay if it's lofi?,Kijugo,53,['anime lo-fi'],One Punch Man but is it okay if it's lofi?,0.826,0.248,-11.826,0.0386,0.808,0.871,0.102,0.324,79.973,172500,4,43
Fashion Week,offwire,57,[],Fashion Week,0.722,0.861,-3.279,0.033,0.00539,0.0272,0.0483,0.711,136.933,155377,4,68
Kina Chir,The PropheC,59,"['desi hip hop', 'desi pop', 'punjabi pop']",The Lifestyle,0.622,0.431,-8.26,0.0293,0.0955,0.0,0.088,0.365,117.919,216027,4,72
Tigini,Kikimoteleba,63,['rap ivoire'],Tigini,0.783,0.602,-9.458,0.0449,0.581,0.0,0.114,0.82,135.044,172219,4,69
Here,Lucian,54,"['bass trap', 'pop edm', 'vapor twitch']",Here,0.693,0.576,-5.205,0.0548,0.709,0.0,0.232,0.685,135.099,207520,4,68
Konoha Peace,Kato,70,['anime lo-fi'],Naruto Vibes,0.71,0.464,-8.171,0.0316,0.345,0.915,0.163,0.436,124.061,101437,4,52
Try to Be Better (Again),Rnla,50,"['lo-fi chill', 'sad lo-fi', 'sad rap']",Try to Be Better (Again),0.619,0.358,-12.621,0.0465,0.956,0.642,0.101,0.129,126.119,140982,4,53
Do Gallan - Let's Talk,Garry Sandhu,62,"['desi pop', 'punjabi pop']",Do Gallan (Let's Talk),0.645,0.44,-7.908,0.036,0.872,0.0,0.0923,0.453,139.55,251143,4,65
Aziyat 2.0 - Reprise Version,Pratsofficial,54,"['desi pop', 'himachali pop', 'modern bollywood']",Aziyat 2.0 (Reprise Version),0.445,0.28,-12.668,0.0275,0.819,1.29e-05,0.111,0.299,104.743,194286,4,69
Waqt Ki Baatein,Dream Note,50,"['hindi indie', 'indian indie']",Waqt Ki Baatein,0.556,0.202,-16.397,0.0324,0.915,0.0381,0.112,0.2,145.017,243310,3,67
Moonlight,XXXTENTACION,87,"['emo rap', 'miami hip hop']",?,0.921,0.537,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,82
El Sueño (feat. Tru-Skool),Diljit Dosanjh,68,"['desi pop', 'filmi', 'modern bollywood', 'punjabi pop']",El Sueño (feat. Tru-Skool),0.724,0.634,-5.491,0.147,0.405,0.0,0.0845,0.522,87.341,234436,4,45
Wherever You Go,A Rocket To The Moon,52,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']",Wild & Free (Deluxe),0.521,0.616,-6.11,0.0288,0.377,5.85e-06,0.11,0.469,169.038,200600,4,44
Today Is Beautiful,David Dunn,40,"['ccm', 'christian pop']",Crystal Clear,0.593,0.833,-5.79,0.0304,0.0108,0.0,0.128,0.663,132.019,221827,4,41
Anywhere With You Is Home,Kurt Hugo Schneider,61,"['post-teen pop', 'viral pop']",Kurt & Company Vol 5,0.764,0.534,-8.487,0.032,0.236,0.0,0.139,0.408,108.029,166111,4,47
Whole Lives,Jake Scott,63,"['alt z', 'indiecoustica', 'pop', 'pop rock']",Whole Lives,0.598,0.602,-6.381,0.0664,0.024,0.0,0.163,0.673,161.889,207896,4,49
Let Me Down,Nick Fabian,27,[],Let Me Down,0.595,0.635,-7.884,0.0375,0.15,0.0,0.315,0.42,123.126,227440,4,45
My Lighthouse,Rend Collective,57,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",The Art Of Celebration,0.545,0.805,-5.792,0.0491,0.0326,0.0,0.781,0.727,110.005,224169,4,60
I Wanna Get Better,ATC,45,"['bubblegum dance', 'eurodance']",I Wanna Get Better,0.672,0.808,-3.561,0.0337,0.332,0.0,0.0807,0.831,89.978,199750,4,47
All My Life,WILD,43,"['folk-pop', 'indiecoustica', 'pop rock', 'stomp and holler']",All My Life,0.543,0.728,-5.643,0.0295,0.0692,5.58e-05,0.108,0.283,116.926,244013,4,38
What We Live For,American Authors,65,"['modern rock', 'pop', 'pop rock', 'rock']",What We Live For,0.686,0.885,-4.754,0.0377,0.0503,0.0,0.147,0.616,120.066,178560,4,58
Appreciated,Rixton,60,"['pop', 'pop rock', 'post-teen pop']",Let The Road,0.573,0.769,-6.388,0.0364,0.00742,0.0,0.101,0.306,106.021,232773,4,51
"How Far I'll Go - From ""Moana""",Alessia Cara,73,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']","How Far I'll Go (From ""Moana"")",0.309,0.544,-9.621,0.352,0.155,0.000265,0.0727,0.16,180.979,175517,4,66
Be Kind to Yourself,Andrew Peterson,45,"['ccm', 'christian music', 'indiecoustica', 'roots worship']",The Burning Edge of Dawn,0.576,0.448,-10.224,0.0289,0.553,3.35e-06,0.0837,0.512,107.123,164960,4,49
Locked Away,Adam Lang,36,[],Would You Still Love Me the Same (Will You Tell Me Honestly),0.693,0.515,-9.299,0.0723,0.497,0.0,0.3,0.683,94.004,226777,3,55
Best Year Yet,In Paradise,44,['indiecoustica'],Best Year Yet,0.62,0.447,-7.234,0.0271,0.397,0.0,0.165,0.293,105.169,180855,4,44
Ain't Got Rhythm,Phineas,41,['cartoon'],Phineas and Ferb,0.74,0.806,-3.954,0.196,0.0812,0.0,0.0285,0.896,95.926,135867,4,48
Lonely With Me,Parachute,58,"['acoustic pop', 'charlottesville indie', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Wide Awake,0.589,0.809,-5.6,0.0283,0.0479,0.0,0.116,0.628,87.013,218813,4,53
Supermarket Flowers,Ed Sheeran,90,"['pop', 'uk pop']",÷ (Deluxe),0.589,0.242,-10.517,0.0442,0.914,0.0,0.0887,0.257,89.749,221107,4,75
Knee Deep In My Heart,Shane Filan,55,['irish pop'],You And Me (Deluxe Edition),0.626,0.856,-5.657,0.0529,0.235,0.0,0.326,0.791,99.023,186246,4,45
A Million Dreams,Ziv Zaifman,55,['show tunes'],The Greatest Showman (Original Motion Picture Soundtrack),0.265,0.312,-11.689,0.0569,0.243,0.0,0.0893,0.0998,54.747,269453,3,74
Time of Our Lives,Tyrone Wells,49,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",Metal & Wood,0.474,0.388,-7.837,0.026,0.734,0.0,0.107,0.251,79.851,248871,4,54
De Mauka Zindagi,Nilotpal Bora,40,['assamese pop'],Aspirants: Season 1 (Music From the TVF Original Series),0.643,0.461,-13.253,0.0282,0.211,0.000361,0.145,0.351,99.986,167812,4,48
Swoon,gray,27,[],H(OUR)S,0.655,0.456,-8.158,0.0295,0.225,0.0,0.106,0.403,89.004,228997,4,42
Matargashti,Mohit Chauhan,69,"['desi pop', 'filmi', 'modern bollywood']",Tamasha,0.792,0.63,-6.741,0.0682,0.102,0.0,0.0758,0.659,100.022,328052,4,61
Young Love,Phillip Vo,29,[],Young Love,0.695,0.673,-7.314,0.0402,0.321,2.4e-06,0.0854,0.696,101.948,214133,4,44
"Take Me Home, Country Roads",John Denver,66,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']","Poems, Prayers and Promises",0.462,0.395,-9.376,0.0264,0.758,0.0,0.121,0.625,82.259,190160,4,72
A Song for the Drunk and Broken Hearted,Passenger,69,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",Songs for the Drunk and Broken Hearted (Deluxe),0.567,0.741,-8.922,0.0294,0.233,0.005,0.162,0.795,136.297,239240,4,47
The Book of You & I,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",These Two Windows,0.507,0.387,-6.237,0.0324,0.909,0.0,0.113,0.485,102.987,207538,4,63
Let Me Down Slowly,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.652,0.557,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,169354,4,84
I Was Born,Kelsey Edwards,18,[],I Was Born,0.826,0.679,-5.25,0.0394,0.281,0.0,0.0556,0.67,134.983,190080,4,35
Boy In The Bubble,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.817,0.578,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982,181705,4,70
Outrunning Karma,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.416,0.649,-5.271,0.0385,0.655,2.82e-06,0.12,0.474,112.482,188851,3,66
Death Of A Hero,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.653,0.62,-5.797,0.28,0.634,5.46e-06,0.512,0.584,179.8,191560,3,56
1994,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.772,0.613,-6.185,0.0692,0.281,3.52e-06,0.206,0.862,87.022,184121,4,57
Queen of Hearts,We The Kings,60,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",Somewhere Somehow,0.402,0.81,-4.839,0.0792,0.0516,0.0,0.713,0.572,84.139,214663,4,51
Annabelle's Homework,Alec Benjamin,76,"['alt z', 'dream smp', 'electropop', 'pop']",Narrated For You,0.676,0.634,-5.377,0.0385,0.701,1.63e-06,0.223,0.33,86.004,192501,4,57
Gitchee Gitchee Goo,Phineas and the Ferbtones,34,[],Phineas and Ferb,0.714,0.946,-3.54,0.089,0.164,0.0,0.0658,0.895,163.085,117840,4,45
This Is Home,Cameron Ernst,25,['indiecoustica'],This Is Home,0.603,0.775,-4.885,0.0411,0.229,0.0,0.108,0.425,129.978,188538,4,43
There's a Platypus Controlling Me,Dr. Doofenshmirtz,36,"['cartoon', ""children's music""]",Phineas and Ferb: Across the 1st and 2nd Dimensions,0.857,0.949,-9.159,0.306,0.0903,0.000131,0.407,0.704,97.085,79400,4,47
Backyard Beach,Ferb,29,[],Phineas And Ferb,0.908,0.818,-6.462,0.148,0.032,0.0,0.0471,0.967,95.007,48000,4,33
Waterloo,ABBA,78,"['europop', 'swedish pop']",Waterloo,0.441,0.926,-4.736,0.046,0.423,3.38e-06,0.235,0.779,147.564,168827,4,0
Starman - 2012 Remaster,David Bowie,75,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),0.486,0.449,-10.298,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,4,75
Hot Stuff,Donna Summer,63,"['disco', 'hi-nrg', 'new wave pop']",The Dance Collection,0.797,0.737,-13.87,0.0341,0.00258,0.133,0.0404,0.964,120.495,400440,4,49
Superman,We Three,59,['alt z'],We're All Messed up - but It's Ok,0.594,0.621,-8.199,0.0436,0.204,0.0,0.0919,0.111,105.054,201677,4,39
Stuck Like This,We Three,59,['alt z'],We're All Messed up - but It's Ok,0.864,0.415,-10.021,0.0912,0.682,0.0,0.94,0.732,120.021,203693,4,37
